,date,home_team,home_goals_offense,home_goals_defense,home_offense,home_in_game,home_defense,away_team,away_goals_offense,away_goals_defense,away_offense,away_in_game,away_defense,result
1592,2014-10-18,Barcelona,2.71,0.1,0.77,0.69,0.63,Eibar,1.06,1.4,0.42,0.64,0.35,1.0
1593,2014-10-18,Cordoba,0.62,1.6,0.36,0.6,0.38,Malaga,1.03,0.9,0.55,0.53,0.5,0.0
1594,2014-10-18,Levante,0.7,2.5,0.4,0.5,0.32,Real Madrid,3.88,0.9,0.86,0.65,0.55,0.0
1595,2014-10-19,Ath Madrid,1.79,0.9,0.63,0.57,0.63,Espanol,1.09,1.1,0.46,0.5,0.44,1.0
1596,2014-10-19,Elche,0.73,2.1,0.45,0.53,0.48,Sevilla,1.88,1.1,0.59,0.52,0.49,0.0
1597,2014-10-19,La Coruna,1.27,2.4,0.53,0.6,0.43,Valencia,1.87,1.1,0.57,0.56,0.45,1.0
1598,2014-10-19,Villarreal,1.85,0.9,0.53,0.61,0.5,Almeria,0.94,1.0,0.48,0.56,0.34,1.0
1599,2014-10-20,Sociedad,0.91,1.6,0.61,0.65,0.4,Getafe,0.91,1.3,0.49,0.52,0.41,0.0
1600,2014-10-24,Celta,1.67,1.2,0.56,0.6,0.45,Levante,0.58,2.6,0.4,0.5,0.33,1.0
1601,2014-10-25,Almeria,0.67,1.1,0.48,0.56,0.36,Ath Bilbao,0.61,1.4,0.55,0.6,0.48,0.0
1602,2014-10-25,Cordoba,0.68,1.5,0.36,0.61,0.43,Sociedad,0.91,1.5,0.6,0.65,0.42,0.5
1603,2014-10-25,Eibar,1.03,1.4,0.42,0.64,0.4,Granada,0.61,1.6,0.47,0.54,0.42,0.5
1604,2014-10-25,Real Madrid,3.79,0.8,0.83,0.65,0.54,Barcelona,2.36,0.5,0.74,0.69,0.59,1.0
1605,2014-10-25,Valencia,2.12,1.1,0.61,0.56,0.47,Elche,0.88,2.5,0.46,0.53,0.46,1.0
1606,2014-10-26,Espanol,0.91,1.0,0.46,0.51,0.46,La Coruna,1.09,1.8,0.5,0.6,0.43,0.5
1607,2014-10-26,Getafe,0.82,1.2,0.47,0.51,0.4,Ath Madrid,1.63,0.8,0.62,0.57,0.63,0.0
1608,2014-10-26,Malaga,1.47,0.7,0.58,0.53,0.51,Vallecano,1.05,1.7,0.57,0.52,0.4,1.0
1609,2014-10-26,Sevilla,2.01,1.0,0.59,0.52,0.48,Villarreal,1.52,1.1,0.52,0.61,0.48,1.0
1610,2014-10-31,La Coruna,1.15,1.7,0.51,0.6,0.41,Getafe,0.97,1.2,0.49,0.51,0.41,0.0
1611,2014-11-01,Ath Madrid,2.09,0.9,0.66,0.58,0.6,Cordoba,0.91,1.8,0.38,0.61,0.38,1.0
1612,2014-11-01,Barcelona,2.23,0.6,0.73,0.69,0.61,Celta,1.61,0.9,0.54,0.6,0.44,0.0
1613,2014-11-01,Granada,0.51,2.1,0.46,0.54,0.39,Real Madrid,3.76,0.7,0.85,0.65,0.54,0.0
1614,2014-11-01,Sociedad,0.85,1.5,0.59,0.65,0.42,Malaga,1.49,0.7,0.54,0.52,0.51,0.0
1615,2014-11-02,Ath Bilbao,0.7,1.1,0.55,0.6,0.49,Sevilla,1.63,1.1,0.57,0.52,0.48,1.0
1616,2014-11-02,Elche,1.0,2.1,0.47,0.52,0.48,Espanol,0.81,1.1,0.48,0.51,0.44,1.0
1617,2014-11-02,Levante,0.73,2.6,0.41,0.5,0.34,Almeria,0.75,1.3,0.49,0.56,0.35,1.0
1618,2014-11-02,Villarreal,1.39,1.4,0.52,0.62,0.48,Valencia,2.18,1.1,0.6,0.56,0.47,0.0
1619,2014-11-03,Vallecano,1.18,1.9,0.59,0.53,0.41,Eibar,1.27,1.5,0.44,0.64,0.37,0.0
1620,2014-11-07,Cordoba,0.88,1.6,0.38,0.61,0.44,La Coruna,0.99,1.6,0.49,0.6,0.42,0.5
1621,2014-11-08,Almeria,0.79,1.5,0.49,0.56,0.35,Barcelona,1.9,0.8,0.76,0.69,0.61,0.0
1622,2014-11-08,Celta,1.33,0.8,0.53,0.6,0.45,Granada,0.39,1.6,0.46,0.54,0.42,0.5
1623,2014-11-08,Getafe,0.79,1.0,0.48,0.52,0.42,Elche,1.0,1.8,0.45,0.53,0.49,0.5
1624,2014-11-08,Malaga,1.67,0.8,0.55,0.53,0.51,Eibar,1.37,1.7,0.42,0.61,0.35,1.0
1625,2014-11-08,Real Madrid,4.12,0.8,0.87,0.65,0.53,Vallecano,1.18,2.7,0.58,0.53,0.39,1.0
1626,2014-11-09,Espanol,0.91,1.1,0.48,0.51,0.45,Villarreal,1.36,1.4,0.52,0.61,0.5,0.5
1627,2014-11-09,Sevilla,1.66,0.9,0.58,0.52,0.48,Levante,0.88,2.3,0.41,0.5,0.34,0.5
1628,2014-11-09,Sociedad,1.06,1.4,0.6,0.65,0.43,Ath Madrid,1.94,1.2,0.62,0.57,0.6,1.0
1629,2014-11-09,Valencia,2.06,0.9,0.56,0.56,0.48,Ath Bilbao,0.67,1.0,0.53,0.6,0.49,0.5
1630,2014-11-21,Ath Bilbao,0.91,0.9,0.56,0.6,0.48,Espanol,0.88,1.5,0.48,0.51,0.44,1.0
1631,2014-11-22,Ath Madrid,2.19,1.1,0.64,0.57,0.62,Malaga,1.57,1.0,0.53,0.52,0.49,1.0
1632,2014-11-22,Barcelona,2.45,0.8,0.8,0.69,0.61,Sevilla,1.39,1.6,0.57,0.53,0.44,1.0
1633,2014-11-22,Eibar,1.09,2.0,0.41,0.6,0.32,Real Madrid,4.21,0.6,0.85,0.65,0.55,0.0
1634,2014-11-22,La Coruna,0.81,1.2,0.49,0.6,0.42,Sociedad,0.79,1.1,0.58,0.66,0.43,0.5
1635,2014-11-23,Elche,1.09,1.8,0.47,0.53,0.47,Cordoba,1.03,1.8,0.39,0.6,0.4,0.5
1636,2014-11-23,Levante,1.01,2.0,0.42,0.5,0.34,Valencia,1.75,1.1,0.58,0.57,0.46,1.0
1637,2014-11-23,Vallecano,1.21,2.3,0.57,0.52,0.43,Celta,1.11,0.8,0.53,0.6,0.44,1.0
1638,2014-11-23,Villarreal,1.45,1.4,0.53,0.61,0.49,Getafe,0.82,1.2,0.49,0.52,0.4,1.0
1639,2014-11-24,Granada,0.24,1.4,0.47,0.54,0.42,Almeria,0.67,1.3,0.47,0.56,0.36,0.5
1640,2014-11-28,Sociedad,1.07,0.9,0.62,0.66,0.43,Elche,0.85,2.0,0.46,0.53,0.45,1.0
1641,2014-11-29,Celta,0.9,0.7,0.55,0.6,0.44,Eibar,1.15,1.7,0.4,0.58,0.32,0.0
1642,2014-11-29,Espanol,1.09,1.2,0.49,0.51,0.45,Levante,1.09,2.0,0.41,0.51,0.33,1.0
1643,2014-11-29,Getafe,0.79,1.3,0.49,0.51,0.4,Ath Bilbao,1.13,0.8,0.55,0.6,0.48,0.0
1644,2014-11-29,Malaga,1.57,1.2,0.54,0.52,0.49,Real Madrid,4.03,0.6,0.83,0.65,0.53,0.0
1645,2014-11-30,Ath Madrid,2.12,1.0,0.63,0.57,0.64,La Coruna,0.54,1.4,0.49,0.6,0.4,1.0
1646,2014-11-30,Cordoba,0.85,1.8,0.4,0.62,0.4,Villarreal,1.61,1.3,0.54,0.61,0.51,0.0
1647,2014-11-30,Sevilla,1.91,1.7,0.62,0.53,0.48,Granada,0.39,2.0,0.48,0.54,0.38,1.0
1648,2014-11-30,Valencia,1.47,1.0,0.56,0.57,0.47,Barcelona,2.31,0.8,0.74,0.69,0.62,0.0
1649,2014-12-01,Almeria,0.57,1.2,0.47,0.56,0.35,Vallecano,1.12,2.0,0.57,0.52,0.43,0.0
1650,2014-12-06,Ath Bilbao,1.07,0.9,0.53,0.6,0.49,Cordoba,0.88,1.5,0.4,0.6,0.42,0.0
1651,2014-12-06,Elche,0.79,2.0,0.46,0.53,0.47,Ath Madrid,2.21,0.8,0.62,0.57,0.63,0.0
1652,2014-12-06,La Coruna,0.42,1.1,0.49,0.6,0.41,Malaga,1.3,1.1,0.54,0.52,0.51,0.0
1653,2014-12-06,Real Madrid,3.66,0.4,0.85,0.65,0.54,Celta,0.6,1.1,0.54,0.6,0.42,1.0
1654,2014-12-07,Barcelona,2.65,0.7,0.79,0.7,0.61,Espanol,1.09,1.9,0.48,0.51,0.42,1.0
1655,2014-12-07,Granada,0.43,2.1,0.48,0.54,0.41,Valencia,1.27,1.1,0.57,0.56,0.48,0.5
1656,2014-12-07,Vallecano,0.97,1.5,0.56,0.52,0.42,Sevilla,1.73,1.5,0.57,0.52,0.49,0.0
1657,2014-12-07,Villarreal,1.89,1.0,0.57,0.61,0.51,Sociedad,0.88,1.3,0.58,0.66,0.39,1.0
1658,2014-12-08,Eibar,1.7,1.9,0.46,0.58,0.32,Almeria,0.73,1.8,0.49,0.56,0.32,1.0
1659,2014-12-08,Levante,1.21,1.6,0.41,0.51,0.35,Getafe,0.94,1.2,0.48,0.51,0.42,0.5
1660,2014-12-12,Almeria,0.82,2.2,0.48,0.56,0.33,Real Madrid,3.6,0.5,0.86,0.65,0.53,0.0
1661,2014-12-13,Cordoba,0.69,1.0,0.41,0.62,0.42,Levante,0.97,1.5,0.41,0.51,0.36,0.5
1662,2014-12-13,Getafe,0.79,0.9,0.47,0.51,0.42,Barcelona,2.48,0.6,0.72,0.7,0.63,0.5
1663,2014-12-13,Malaga,1.36,1.0,0.53,0.52,0.51,Celta,0.42,1.1,0.55,0.6,0.43,1.0
1664,2014-12-13,Valencia,1.33,1.0,0.59,0.56,0.48,Vallecano,0.69,1.8,0.56,0.52,0.4,1.0
1665,2014-12-14,Ath Madrid,1.81,0.8,0.59,0.57,0.62,Villarreal,1.85,0.7,0.53,0.61,0.51,0.0
1666,2014-12-14,Espanol,1.19,1.8,0.48,0.52,0.45,Granada,0.58,2.1,0.47,0.53,0.41,1.0
1667,2014-12-14,Sevilla,1.64,1.3,0.56,0.52,0.49,Eibar,1.46,1.6,0.41,0.56,0.34,0.5
1668,2014-12-14,Sociedad,1.03,1.3,0.59,0.66,0.42,Ath Bilbao,1.0,0.9,0.55,0.59,0.49,0.5
1669,2014-12-15,La Coruna,0.45,0.9,0.5,0.6,0.42,Elche,0.54,1.7,0.46,0.53,0.48,1.0
1670,2014-12-19,Celta,0.36,1.2,0.56,0.6,0.44,Almeria,0.85,2.0,0.48,0.56,0.35,0.0
1671,2014-12-20,Barcelona,2.73,0.6,0.77,0.7,0.63,Cordoba,0.69,1.7,0.39,0.64,0.37,1.0
1672,2014-12-20,Eibar,1.37,1.6,0.4,0.55,0.35,Valencia,1.43,0.9,0.57,0.56,0.49,0.0
1673,2014-12-20,Levante,1.03,1.4,0.41,0.51,0.35,Sociedad,0.91,1.3,0.59,0.66,0.42,0.5
1674,2014-12-20,Vallecano,0.63,1.9,0.57,0.53,0.41,Espanol,1.52,1.9,0.49,0.51,0.44,0.0
1675,2014-12-21,Ath Bilbao,1.09,1.5,0.54,0.59,0.47,Ath Madrid,2.06,0.8,0.63,0.57,0.62,0.0
1676,2014-12-21,Elche,0.69,1.8,0.46,0.53,0.46,Malaga,1.51,0.9,0.55,0.52,0.5,0.0
1677,2014-12-21,Granada,0.7,1.7,0.47,0.53,0.42,Getafe,0.85,1.0,0.48,0.51,0.42,0.5
1678,2014-12-21,Villarreal,2.19,0.5,0.55,0.6,0.51,La Coruna,0.45,1.2,0.49,0.6,0.4,1.0
1679,2015-01-03,Ath Madrid,2.21,0.8,0.62,0.57,0.62,Levante,0.85,1.6,0.42,0.51,0.34,1.0
1680,2015-01-03,Elche,0.76,1.8,0.48,0.53,0.45,Villarreal,2.06,0.7,0.55,0.6,0.49,0.5
1681,2015-01-03,La Coruna,0.55,0.9,0.49,0.6,0.42,Ath Bilbao,0.91,1.3,0.53,0.59,0.49,1.0
1682,2015-01-03,Malaga,1.45,1.0,0.54,0.52,0.48,Almeria,0.97,1.9,0.48,0.56,0.34,0.0
1683,2015-01-03,Sevilla,1.57,1.0,0.57,0.52,0.5,Celta,0.3,1.1,0.56,0.59,0.44,1.0
1684,2015-01-04,Espanol,1.46,1.8,0.48,0.51,0.43,Eibar,1.33,1.3,0.43,0.56,0.34,0.0
1685,2015-01-04,Getafe,0.85,1.1,0.49,0.52,0.41,Vallecano,0.88,1.9,0.59,0.53,0.42,0.0
1686,2015-01-04,Sociedad,1.06,1.1,0.59,0.65,0.43,Barcelona,2.15,0.6,0.72,0.7,0.62,1.0
1687,2015-01-04,Valencia,1.46,0.8,0.58,0.56,0.47,Real Madrid,3.27,0.7,0.82,0.65,0.52,1.0
1688,2015-01-05,Cordoba,0.79,1.5,0.4,0.64,0.42,Granada,0.61,1.8,0.46,0.53,0.41,1.0
1689,2015-01-09,Levante,0.79,1.2,0.41,0.51,0.36,La Coruna,0.33,0.8,0.49,0.6,0.43,0.5
1690,2015-01-10,Celta,0.39,1.1,0.58,0.59,0.44,Valencia,1.51,0.7,0.56,0.56,0.47,0.5
1691,2015-01-10,Eibar,1.57,1.2,0.43,0.56,0.36,Getafe,0.82,1.2,0.49,0.52,0.4,1.0
1692,2015-01-10,Malaga,1.39,1.0,0.54,0.52,0.49,Villarreal,1.94,0.9,0.54,0.6,0.49,0.5
1693,2015-01-10,Real Madrid,3.09,0.7,0.85,0.65,0.54,Espanol,1.27,2.1,0.47,0.52,0.42,1.0
1694,2015-01-11,Almeria,0.94,1.9,0.47,0.56,0.34,Sevilla,1.54,0.6,0.58,0.52,0.49,0.0
1695,2015-01-11,Ath Bilbao,0.85,1.4,0.54,0.59,0.48,Elche,1.07,1.7,0.48,0.53,0.46,0.0
1696,2015-01-11,Barcelona,2.37,0.8,0.76,0.7,0.62,Ath Madrid,2.13,1.2,0.6,0.57,0.59,1.0
1697,2015-01-11,Granada,0.67,1.6,0.48,0.54,0.42,Sociedad,0.94,1.1,0.59,0.65,0.42,0.5
1698,2015-01-12,Vallecano,0.76,2.0,0.57,0.53,0.42,Cordoba,0.88,1.3,0.39,0.64,0.41,0.0
1699,2015-01-16,Cordoba,0.91,1.2,0.4,0.62,0.42,Eibar,1.37,1.2,0.41,0.55,0.36,0.5
1700,2015-01-17,Espanol,1.27,1.7,0.48,0.52,0.44,Celta,0.21,1.0,0.56,0.59,0.44,1.0
1701,2015-01-17,Sociedad,0.85,0.9,0.58,0.66,0.42,Vallecano,0.88,1.6,0.58,0.53,0.43,0.0
1702,2015-01-17,Valencia,1.7,0.9,0.59,0.56,0.46,Almeria,1.09,2.0,0.49,0.56,0.32,1.0
1703,2015-01-17,Villarreal,1.85,0.8,0.56,0.61,0.5,Ath Bilbao,0.75,1.5,0.53,0.59,0.47,1.0
1704,2015-01-18,Ath Madrid,2.12,1.2,0.61,0.57,0.64,Granada,0.51,1.7,0.47,0.54,0.41,1.0
1705,2015-01-18,Elche,1.13,1.3,0.48,0.53,0.47,Levante,0.69,1.1,0.41,0.5,0.35,1.0
1706,2015-01-18,Getafe,0.73,1.6,0.47,0.52,0.38,Real Madrid,2.99,0.6,0.87,0.65,0.54,0.0
1707,2015-01-18,La Coruna,0.33,1.3,0.49,0.6,0.39,Barcelona,2.45,0.5,0.78,0.7,0.63,0.0
1708,2015-01-18,Sevilla,1.43,0.5,0.58,0.53,0.5,Malaga,1.03,1.2,0.52,0.52,0.48,1.0
1709,2015-01-24,Ath Madrid,2.24,1.1,0.62,0.57,0.62,Vallecano,0.85,1.6,0.58,0.54,0.4,1.0
1710,2015-01-24,Cordoba,0.88,1.3,0.41,0.61,0.41,Real Madrid,2.91,0.6,0.85,0.64,0.52,0.0
1711,2015-01-24,Elche,0.94,2.0,0.46,0.52,0.4,Barcelona,3.37,0.5,0.82,0.7,0.63,0.0
1712,2015-01-24,Sociedad,0.91,0.8,0.6,0.66,0.43,Eibar,1.12,1.2,0.41,0.55,0.35,1.0
1713,2015-01-24,Villarreal,1.81,0.5,0.55,0.61,0.5,Levante,0.54,1.1,0.41,0.51,0.35,1.0
1714,2015-01-25,Ath Bilbao,0.79,1.6,0.55,0.59,0.48,Malaga,1.03,1.3,0.53,0.52,0.49,0.5
1715,2015-01-25,Espanol,1.51,1.5,0.51,0.52,0.45,Almeria,0.91,2.1,0.47,0.56,0.32,1.0
1716,2015-01-25,La Coruna,0.49,1.5,0.51,0.59,0.41,Granada,0.76,1.6,0.49,0.54,0.4,0.5
1717,2015-01-25,Valencia,1.73,1.0,0.6,0.56,0.47,Sevilla,1.37,0.9,0.57,0.53,0.46,1.0
1718,2015-01-26,Getafe,0.88,1.6,0.5,0.52,0.41,Celta,0.31,1.2,0.57,0.58,0.43,1.0
1719,2015-01-30,Vallecano,0.88,1.4,0.58,0.54,0.41,La Coruna,0.79,1.4,0.51,0.59,0.42,0.0
1720,2015-01-31,Celta,0.43,1.1,0.58,0.59,0.45,Cordoba,0.85,1.2,0.39,0.6,0.4,1.0
1721,2015-01-31,Eibar,1.15,1.4,0.43,0.56,0.34,Ath Madrid,2.37,1.0,0.63,0.57,0.62,0.0
1722,2015-01-31,Granada,0.82,1.5,0.48,0.54,0.43,Elche,0.81,2.0,0.46,0.52,0.46,1.0
1723,2015-01-31,Real Madrid,2.94,0.7,0.89,0.64,0.53,Sociedad,0.85,1.2,0.59,0.66,0.38,1.0
1724,2015-02-01,Almeria,0.94,1.9,0.49,0.56,0.34,Getafe,0.79,1.6,0.48,0.52,0.41,1.0
1725,2015-02-01,Barcelona,3.31,0.7,0.77,0.7,0.61,Villarreal,1.85,0.9,0.56,0.61,0.47,1.0
1726,2015-02-01,Levante,0.42,1.3,0.41,0.51,0.34,Ath Bilbao,1.0,1.3,0.56,0.59,0.5,0.0
1727,2015-02-01,Sevilla,1.76,1.2,0.6,0.52,0.47,Espanol,1.58,1.7,0.49,0.51,0.41,1.0
1728,2015-02-02,Malaga,0.91,1.2,0.53,0.52,0.51,Valencia,1.64,1.1,0.56,0.55,0.47,1.0
1729,2015-02-04,Real Madrid,2.79,0.7,0.85,0.65,0.53,Sevilla,1.73,1.4,0.57,0.52,0.47,1.0
1730,2015-02-06,La Coruna,1.04,1.3,0.52,0.59,0.44,Eibar,0.99,1.4,0.41,0.55,0.35,1.0
1731,2015-02-07,Ath Madrid,2.55,0.8,0.64,0.57,0.63,Real Madrid,2.3,1.3,0.8,0.65,0.48,1.0
1732,2015-02-07,Levante,0.85,1.2,0.44,0.51,0.36,Malaga,0.94,1.4,0.53,0.52,0.46,1.0
1733,2015-02-07,Sociedad,0.94,1.4,0.59,0.65,0.41,Celta,0.58,1.1,0.58,0.58,0.45,0.5
1734,2015-02-07,Villarreal,1.85,0.7,0.56,0.61,0.5,Granada,0.82,1.6,0.47,0.54,0.41,1.0
1735,2015-02-08,Ath Bilbao,1.13,1.9,0.56,0.59,0.44,Barcelona,3.65,0.9,0.79,0.7,0.61,0.0
1736,2015-02-08,Cordoba,0.73,1.3,0.41,0.6,0.4,Almeria,1.06,1.9,0.49,0.56,0.33,0.0
1737,2015-02-08,Espanol,1.58,1.7,0.48,0.51,0.42,Valencia,1.67,1.0,0.57,0.55,0.47,0.0
1738,2015-02-08,Getafe,0.97,1.4,0.5,0.52,0.41,Sevilla,1.67,1.3,0.57,0.52,0.47,1.0
1739,2015-02-09,Elche,0.85,1.8,0.48,0.52,0.47,Vallecano,0.67,1.7,0.56,0.53,0.41,1.0
1740,2015-02-13,Almeria,1.37,1.9,0.49,0.56,0.33,Sociedad,0.97,1.6,0.6,0.65,0.41,0.5
1741,2015-02-14,Granada,0.63,1.2,0.47,0.53,0.43,Ath Bilbao,0.91,1.7,0.53,0.59,0.49,0.5
1742,2015-02-14,Malaga,0.79,1.5,0.52,0.52,0.49,Espanol,1.67,1.5,0.48,0.51,0.44,0.0
1743,2015-02-14,Real Madrid,2.17,1.2,0.83,0.65,0.53,La Coruna,0.97,1.4,0.49,0.59,0.42,1.0
1744,2015-02-14,Sevilla,1.61,1.2,0.59,0.52,0.49,Cordoba,0.63,1.6,0.4,0.59,0.39,1.0
1745,2015-02-15,Barcelona,3.97,0.8,0.79,0.7,0.63,Levante,0.79,1.8,0.4,0.51,0.32,1.0
1746,2015-02-15,Celta,0.79,0.9,0.59,0.59,0.46,Ath Madrid,2.27,0.9,0.58,0.57,0.61,1.0
1747,2015-02-15,Valencia,1.66,0.8,0.56,0.55,0.49,Getafe,0.79,1.3,0.48,0.52,0.41,1.0
1748,2015-02-15,Vallecano,0.88,1.5,0.59,0.53,0.44,Villarreal,1.63,0.9,0.54,0.61,0.48,1.0
1749,2015-02-16,Eibar,0.81,1.5,0.42,0.54,0.37,Elche,0.88,1.4,0.47,0.52,0.46,0.0
1750,2015-02-20,Getafe,1.03,1.2,0.5,0.52,0.41,Espanol,1.63,1.4,0.48,0.51,0.43,1.0
1751,2015-02-21,Ath Madrid,2.39,0.9,0.62,0.57,0.63,Almeria,1.09,1.9,0.47,0.56,0.33,1.0
1752,2015-02-21,Barcelona,3.33,0.8,0.72,0.7,0.62,Malaga,0.85,1.4,0.53,0.53,0.5,0.0
1753,2015-02-21,Cordoba,0.67,1.8,0.42,0.6,0.38,Valencia,1.73,0.8,0.57,0.55,0.48,0.0
1754,2015-02-21,La Coruna,0.91,1.4,0.49,0.58,0.42,Celta,1.07,0.7,0.59,0.58,0.46,0.0
1755,2015-02-22,Ath Bilbao,1.0,1.5,0.55,0.59,0.49,Vallecano,0.79,1.5,0.56,0.53,0.42,1.0
1756,2015-02-22,Elche,0.82,1.5,0.45,0.52,0.44,Real Madrid,2.11,1.1,0.83,0.65,0.54,0.0
1757,2015-02-22,Sociedad,1.55,1.6,0.62,0.65,0.39,Sevilla,1.91,1.6,0.6,0.52,0.45,1.0
1758,2015-02-22,Villarreal,1.36,0.8,0.55,0.61,0.5,Eibar,0.42,1.3,0.42,0.56,0.36,1.0
1759,2015-02-23,Levante,1.04,1.7,0.42,0.5,0.35,Granada,0.69,1.3,0.48,0.53,0.41,1.0
1760,2015-02-27,Espanol,1.45,1.3,0.48,0.5,0.44,Cordoba,0.57,1.8,0.42,0.59,0.39,1.0
1761,2015-02-28,Almeria,0.97,1.4,0.47,0.56,0.34,La Coruna,0.66,1.3,0.51,0.58,0.44,0.5
1762,2015-02-28,Granada,0.67,1.5,0.48,0.52,0.4,Barcelona,3.27,0.9,0.77,0.7,0.62,0.0
1763,2015-02-28,Malaga,1.15,1.5,0.55,0.53,0.48,Getafe,1.15,1.5,0.51,0.53,0.39,1.0
1764,2015-02-28,Vallecano,1.34,1.4,0.61,0.53,0.41,Levante,1.21,2.3,0.42,0.5,0.33,1.0
1765,2015-03-01,Eibar,0.42,1.4,0.42,0.56,0.35,Ath Bilbao,0.97,1.2,0.55,0.59,0.5,0.0
1766,2015-03-01,Real Madrid,1.79,1.0,0.82,0.65,0.52,Villarreal,1.33,1.0,0.55,0.61,0.48,0.5
1767,2015-03-01,Sevilla,1.7,1.4,0.56,0.52,0.49,Ath Madrid,2.08,0.8,0.58,0.57,0.63,0.5
1768,2015-03-01,Valencia,1.61,0.7,0.57,0.55,0.49,Sociedad,1.4,1.9,0.58,0.65,0.41,1.0
1769,2015-03-02,Celta,1.13,0.6,0.57,0.58,0.45,Elche,0.91,1.2,0.46,0.52,0.45,0.5
1770,2015-03-06,Levante,1.46,2.1,0.43,0.51,0.35,Eibar,0.51,1.4,0.43,0.54,0.35,1.0
1771,2015-03-07,Ath Bilbao,0.94,1.0,0.55,0.59,0.5,Real Madrid,1.54,1.0,0.8,0.65,0.52,1.0
1772,2015-03-07,Elche,0.97,1.1,0.46,0.52,0.46,Almeria,0.78,1.5,0.47,0.56,0.34,1.0
1773,2015-03-07,Granada,0.7,1.4,0.48,0.53,0.43,Malaga,0.97,1.5,0.51,0.53,0.49,1.0
1774,2015-03-07,La Coruna,1.0,1.6,0.54,0.58,0.4,Sevilla,2.09,1.7,0.61,0.52,0.45,0.0
1775,2015-03-08,Ath Madrid,1.81,0.8,0.59,0.56,0.62,Valencia,1.67,0.8,0.55,0.54,0.49,0.5
1776,2015-03-08,Barcelona,3.54,0.9,0.81,0.7,0.62,Vallecano,1.31,2.0,0.57,0.53,0.38,1.0
1777,2015-03-08,Sociedad,1.37,1.5,0.58,0.65,0.42,Espanol,1.09,1.2,0.47,0.51,0.44,1.0
1778,2015-03-08,Villarreal,1.64,0.9,0.59,0.62,0.48,Celta,1.15,1.2,0.57,0.58,0.43,1.0
1779,2015-03-09,Cordoba,0.73,1.6,0.44,0.59,0.38,Getafe,1.4,1.5,0.51,0.53,0.41,0.0
1780,2015-03-13,Valencia,1.67,0.6,0.57,0.54,0.5,La Coruna,0.82,1.8,0.5,0.58,0.41,1.0
1781,2015-03-14,Celta,1.18,1.4,0.58,0.58,0.44,Ath Bilbao,1.09,0.8,0.56,0.58,0.48,0.0
1782,2015-03-14,Eibar,0.39,1.5,0.43,0.55,0.35,Barcelona,3.55,0.7,0.75,0.7,0.63,0.0
1783,2015-03-14,Espanol,0.93,0.9,0.47,0.51,0.44,Ath Madrid,1.29,0.7,0.58,0.56,0.63,0.5
1784,2015-03-14,Vallecano,1.65,2.0,0.59,0.54,0.42,Granada,0.82,1.6,0.48,0.53,0.41,1.0
1785,2015-03-15,Almeria,0.54,1.3,0.48,0.55,0.34,Villarreal,1.37,0.8,0.55,0.61,0.49,0.5
1786,2015-03-15,Malaga,1.13,1.2,0.53,0.53,0.5,Cordoba,0.51,1.7,0.42,0.6,0.37,1.0
1787,2015-03-15,Real Madrid,1.6,0.7,0.83,0.65,0.54,Levante,1.09,2.1,0.41,0.51,0.34,1.0
1788,2015-03-15,Sevilla,2.27,1.5,0.6,0.52,0.48,Elche,0.73,1.3,0.46,0.52,0.43,1.0
1789,2015-03-16,Getafe,1.15,1.5,0.5,0.53,0.41,Sociedad,1.27,1.3,0.58,0.65,0.42,0.0
1790,2015-03-20,Elche,0.51,1.9,0.46,0.53,0.42,Valencia,2.09,0.6,0.59,0.55,0.5,0.0
1791,2015-03-21,Ath Bilbao,1.31,0.8,0.56,0.59,0.49,Almeria,0.57,1.4,0.48,0.54,0.32,1.0
1792,2015-03-21,Ath Madrid,1.54,0.4,0.6,0.56,0.63,Getafe,1.03,1.5,0.5,0.53,0.4,1.0
1793,2015-03-21,Granada,0.73,1.4,0.48,0.53,0.44,Eibar,0.27,1.3,0.42,0.55,0.36,0.5
1794,2015-03-21,Levante,1.03,1.8,0.41,0.51,0.34,Celta,1.12,1.3,0.58,0.58,0.46,0.0
1795,2015-03-21,Vallecano,1.55,1.9,0.57,0.54,0.43,Malaga,0.97,1.1,0.51,0.53,0.49,1.0
1796,2015-03-22,Barcelona,3.27,0.8,0.75,0.7,0.61,Real Madrid,1.42,1.0,0.81,0.65,0.51,1.0
1797,2015-03-22,La Coruna,0.82,1.7,0.5,0.58,0.43,Espanol,0.78,0.7,0.47,0.51,0.44,0.5
1798,2015-03-22,Sociedad,1.55,1.2,0.6,0.65,0.41,Cordoba,0.61,2.0,0.44,0.58,0.36,1.0
1799,2015-03-22,Villarreal,1.27,0.9,0.56,0.61,0.47,Sevilla,2.28,1.5,0.59,0.52,0.48,0.0
1800,2015-04-03,Eibar,0.33,1.5,0.43,0.54,0.34,Vallecano,1.76,1.7,0.58,0.54,0.42,0.0
1801,2015-04-04,Almeria,0.61,1.6,0.48,0.54,0.31,Levante,1.45,1.8,0.45,0.52,0.35,0.0
1802,2015-04-04,Cordoba,0.45,2.0,0.43,0.58,0.37,Ath Madrid,1.51,0.4,0.6,0.56,0.63,0.0
1803,2015-04-04,Malaga,1.06,1.1,0.53,0.53,0.49,Sociedad,1.43,1.1,0.58,0.65,0.41,0.5
1804,2015-04-04,Sevilla,2.21,1.0,0.59,0.52,0.48,Ath Bilbao,1.21,1.0,0.54,0.58,0.48,1.0
